dataset_name,site,treatment,activity_media_name,activity_start_date,activity_depth_height_measure,activity_depth_height_unit,characteristic_name,characteristic_name_long,method_speciation,result_sample_fraction,result_value,result_unit,layer_collection_start_depth,layer_collection_end_depth,result_detection_quantitation_limit_measure,result_detection_quantitation_limit_unit,result_detection_quantitation_limit_type,result_comment,result_analytical_method_name,result_analytical_method_instrument,result_analytical_reference_method,field_comment
Chemistry,Site4,fertilized,Lake Water,2017-10-02,,epi,SO4,Sulfate,as SO4,Filterable,0.78000,mg/L,0.00,2.75,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2017-10-02,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.78100,mg/L,0.00,2.75,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu 1601 scanning spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2017-10-02,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,402.00000,ug/L,0.00,2.75,4.4,ug/L,Method Detection Level,,ELA-TDN/NH3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2017-10-02,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,10.19100,ug/L,0.00,2.75,0.5,ug/L,Method Detection Level,,ELA-TDP,Shimadzu 1601 scanning spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,ALK,"Alkalinity, total",,Unfiltered,76.00000,ueq/L,0.00,0.50,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,CA,Calcium,as Ca,Filterable,1.41000,mg/L,0.00,0.50,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,CHLA,Chlorophyll a,,Suspended,4.22000,ug/L,0.00,0.50,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,CL,Chloride,as Cl,Filterable,0.29000,mg/L,0.00,0.50,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,DIC,Inorganic carbon,,Dissolved,79.00000,umol/L,0.00,0.50,,umol/L,Method Detection Level,,ELA-DIC,LI-820 LiCor gas analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,DOC,Organic carbon,,Filterable,697.00000,umol/L,0.00,0.50,40,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,FE,Iron,as Fe,Filterable,0.06000,mg/L,0.00,0.50,0.0161,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,K,Potassium,as K,Filterable,0.23000,mg/L,0.00,0.50,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,MG,Magnesium,as Mg,Filterable,0.41000,mg/L,0.00,0.50,0.0103,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,0.50,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,NA,Sodium,as Na,Filterable,0.89000,mg/L,0.00,0.50,0.016,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,NO2,Nitrite,as N,Filterable,0.00000,ug/L,0.00,0.50,0.46,ug/L,Method Detection Level,,ELA-NO2/NO3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),974.00000,ug/L,0.00,0.50,41.5,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),121.20000,ug/L,0.00,0.50,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),13.00000,ug/L,0.00,0.50,0.2,ug/L,Method Detection Level,,ELA-PartP,Cole-Parmer 2100 Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,PH,pH,,Unfiltered,6.68000,,0.00,0.50,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,SO4,Sulfate,as SO4,Filterable,0.85000,mg/L,0.00,0.50,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.72600,mg/L,0.00,0.50,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu 1601 scanning spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,707.00000,ug/L,0.00,0.50,4.4,ug/L,Method Detection Level,,ELA-TDN/NH3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-15,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,5.94000,ug/L,0.00,0.50,0.5,ug/L,Method Detection Level,,ELA-TDP,Shimadzu 1601 scanning spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,ALK,"Alkalinity, total",,Unfiltered,76.60000,ueq/L,0.00,0.50,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,CA,Calcium,as Ca,Filterable,1.48000,mg/L,0.00,0.50,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,CHLA,Chlorophyll a,,Suspended,6.81000,ug/L,0.00,0.50,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,CL,Chloride,as Cl,Filterable,0.22000,mg/L,0.00,0.50,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,DIC,Inorganic carbon,,Dissolved,60.00000,umol/L,0.00,0.50,,umol/L,Method Detection Level,,ELA-DIC,LI-820 LiCor gas analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,DOC,Organic carbon,,Filterable,766.00000,umol/L,0.00,0.50,40,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,FE,Iron,as Fe,Filterable,0.04000,mg/L,0.00,0.50,0.0161,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,K,Potassium,as K,Filterable,0.18000,mg/L,0.00,0.50,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,MG,Magnesium,as Mg,Filterable,0.45000,mg/L,0.00,0.50,0.0103,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,0.50,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,NA,Sodium,as Na,Filterable,0.87000,mg/L,0.00,0.50,0.016,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,NH3,Ammonia,as N,Filterable,5.00000,ug/L,0.00,0.50,4.4,ug/L,Method Detection Level,,ELA-TDN/NH3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,NO2,Nitrite,as N,Filterable,1.00000,ug/L,0.00,0.50,1,ug/L,Method Detection Level,,ELA-NO2/NO3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,NO3,Nitrate,as N,Filterable,0.00000,ug/L,0.00,0.50,1.12,ug/L,Method Detection Level,,ELA-NO2/NO3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),1215.50000,ug/L,0.00,0.50,41.5,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),169.10000,ug/L,0.00,0.50,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),23.00000,ug/L,0.00,0.50,0.2,ug/L,Method Detection Level,,ELA-PartP,Cole-Parmer 2100 Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,PH,pH,,Unfiltered,6.46200,,0.00,0.50,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,SO4,Sulfate,as SO4,Filterable,0.88000,mg/L,0.00,0.50,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.62200,mg/L,0.00,0.50,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu 1601 scanning spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,356.00000,ug/L,0.00,0.50,4.4,ug/L,Method Detection Level,,ELA-TDN/NH3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-05-29,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,10.15000,ug/L,0.00,0.50,0.5,ug/L,Method Detection Level,,ELA-TDP,Shimadzu 1601 scanning spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,ALK,"Alkalinity, total",,Unfiltered,92.70000,ueq/L,0.00,1.00,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,CA,Calcium,as Ca,Filterable,1.46000,mg/L,0.00,1.00,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,CHLA,Chlorophyll a,,Suspended,28.42000,ug/L,0.00,1.00,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,CL,Chloride,as Cl,Filterable,0.22000,mg/L,0.00,1.00,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,DIC,Inorganic carbon,,Dissolved,27.00000,umol/L,0.00,1.00,,umol/L,Method Detection Level,,ELA-DIC,LI-820 LiCor gas analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,DOC,Organic carbon,,Filterable,770.00000,umol/L,0.00,1.00,40,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,FE,Iron,as Fe,Filterable,0.03000,mg/L,0.00,1.00,0.0161,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,K,Potassium,as K,Filterable,0.19000,mg/L,0.00,1.00,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,MG,Magnesium,as Mg,Filterable,0.45000,mg/L,0.00,1.00,0.0103,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,1.00,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,NA,Sodium,as Na,Filterable,0.87000,mg/L,0.00,1.00,0.016,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,NH3,Ammonia,as N,Filterable,12.00000,ug/L,0.00,1.00,4.4,ug/L,Method Detection Level,,ELA-TDN/NH3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,NO2,Nitrite,as N,Filterable,0.00000,ug/L,0.00,1.00,0.46,ug/L,Method Detection Level,,ELA-NO2/NO3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,NO3,Nitrate,as N,Filterable,0.00000,ug/L,0.00,1.00,1.12,ug/L,Method Detection Level,,ELA-NO2/NO3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),2818.90000,ug/L,0.00,1.00,41.5,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),531.90000,ug/L,0.00,1.00,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),26.00000,ug/L,0.00,1.00,0.2,ug/L,Method Detection Level,,ELA-PartP,Cole-Parmer 2100 Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,PH,pH,,Unfiltered,7.21100,,0.00,1.00,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,SO4,Sulfate,as SO4,Filterable,0.84000,mg/L,0.00,1.00,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.56000,mg/L,0.00,1.00,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu 1601 scanning spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,407.00000,ug/L,0.00,1.00,4.4,ug/L,Method Detection Level,,ELA-TDN/NH3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-12,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,6.50000,ug/L,0.00,1.00,0.5,ug/L,Method Detection Level,,ELA-TDP,Shimadzu 1601 scanning spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,ALK,"Alkalinity, total",,Unfiltered,102.80000,ueq/L,0.00,0.75,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,ALK,"Alkalinity, total",,Unfiltered,105.20000,ueq/L,0.00,0.75,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,CA,Calcium,as Ca,Filterable,1.53000,mg/L,0.00,0.75,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,CA,Calcium,as Ca,Filterable,1.54000,mg/L,0.00,0.75,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,CHLA,Chlorophyll a,,Suspended,59.07000,ug/L,0.00,0.75,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,CHLA,Chlorophyll a,,Suspended,62.64000,ug/L,0.00,0.75,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,CL,Chloride,as Cl,Filterable,0.21000,mg/L,0.00,0.75,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,CL,Chloride,as Cl,Filterable,0.20000,mg/L,0.00,0.75,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,DIC,Inorganic carbon,,Dissolved,15.00000,umol/L,0.00,0.75,,umol/L,Method Detection Level,,ELA-DIC,LI-820 LiCor gas analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,DIC,Inorganic carbon,,Dissolved,13.00000,umol/L,0.00,0.75,,umol/L,Method Detection Level,,ELA-DIC,LI-820 LiCor gas analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,DOC,Organic carbon,,Filterable,771.00000,umol/L,0.00,0.75,40,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,DOC,Organic carbon,,Filterable,799.00000,umol/L,0.00,0.75,40,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,FE,Iron,as Fe,Filterable,0.07000,mg/L,0.00,0.75,0.0161,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,FE,Iron,as Fe,Filterable,0.07000,mg/L,0.00,0.75,0.0161,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,K,Potassium,as K,Filterable,0.18000,mg/L,0.00,0.75,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,K,Potassium,as K,Filterable,0.15000,mg/L,0.00,0.75,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,MG,Magnesium,as Mg,Filterable,0.45000,mg/L,0.00,0.75,0.0103,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,MG,Magnesium,as Mg,Filterable,0.46000,mg/L,0.00,0.75,0.0103,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,0.75,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2018-06-26,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,0.75,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
