dataset_name,site,stream_name,activity_media_name,activity_start_date,date_type,mean_daily_discharge,result_unit,qualifier,comments,version,update_date
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-03,mean_date,0.0016,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-04,mean_date,0.0014,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-05,mean_date,0.0013,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-06,mean_date,0.0013,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-07,mean_date,0.0013,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-08,mean_date,0.0011,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-09,mean_date,0.0009,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-10,mean_date,0.0008,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-11,mean_date,0.0008,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-12,mean_date,0.0016,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-13,mean_date,0.0018,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-14,mean_date,0.0015,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-15,mean_date,0.0015,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-16,mean_date,0.0020,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-17,mean_date,0.0015,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-18,mean_date,0.0011,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-19,mean_date,0.0008,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-20,mean_date,0.0006,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-21,mean_date,0.0006,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-22,mean_date,0.0005,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-23,mean_date,0.0007,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-24,mean_date,0.0009,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-25,mean_date,0.0010,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-26,mean_date,0.0023,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-27,mean_date,0.0023,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-28,mean_date,0.0027,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-29,mean_date,0.0041,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-30,mean_date,0.0040,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-05-31,mean_date,0.0042,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-01,mean_date,0.0058,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-02,mean_date,0.0053,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-03,mean_date,0.0044,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-04,mean_date,0.0034,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-05,mean_date,0.0027,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-06,mean_date,0.0026,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-07,mean_date,0.0024,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-08,mean_date,0.0018,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-09,mean_date,0.0010,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-10,mean_date,0.0006,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-11,mean_date,0.0005,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-12,mean_date,0.0005,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-13,mean_date,0.0009,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-14,mean_date,0.0006,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-15,mean_date,0.0018,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-16,mean_date,0.0024,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-17,mean_date,0.0023,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-18,mean_date,0.0030,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-19,mean_date,0.0021,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-20,mean_date,0.0015,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-21,mean_date,0.0008,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-22,mean_date,0.0004,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-23,mean_date,0.0002,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-24,mean_date,0.0001,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-25,mean_date,0.0093,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-26,mean_date,0.0173,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-27,mean_date,0.0157,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-28,mean_date,0.0120,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-29,mean_date,0.0119,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamB - inflow to Site1 lake,Stream Water,2016-06-30,mean_date,0.0166,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
