dataset_name,site,treatment,activity_media_name,activity_start_date,activity_depth_height_measure,activity_depth_height_unit,characteristic_name,characteristic_name_long,method_speciation,result_sample_fraction,result_value,result_unit,layer_collection_start_depth,layer_collection_end_depth,result_detection_quantitation_limit_measure,result_detection_quantitation_limit_unit,result_detection_quantitation_limit_type,result_comment,result_analytical_method_name,result_analytical_method_instrument,result_analytical_reference_method,field_comment
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,MG,Magnesium,as Mg,Filterable,0.66000,mg/L,0.00,4.25,0.0103,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,4.25,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,NA,Sodium,as Na,Filterable,0.57000,mg/L,0.00,4.25,0.016,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,NH3,Ammonia,as N,Filterable,13.60000,ug/L,0.00,4.25,4.4,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,NH3,Ammonia,as N,Filterable,14.40000,ug/L,0.00,4.25,4.4,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,NO2,Nitrite,as N,Filterable,1.00000,ug/L,0.00,4.25,0.51,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,NO3,Nitrate,as N,Filterable,20.90000,ug/L,0.00,4.25,1.12,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,NO3,Nitrate,as N,Filterable,2.00000,ug/L,0.00,4.25,1.12,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),411.00000,ug/L,0.00,4.25,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),404.00000,ug/L,0.00,4.25,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),37.00000,ug/L,0.00,4.25,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),34.00000,ug/L,0.00,4.25,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),0.00000,ug/L,0.00,4.25,0.2,ug/L,Method Detection Level,,ELA-PartP,Cole-Parmer 2100 Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),1.00000,ug/L,0.00,4.25,0.2,ug/L,Method Detection Level,,ELA-PartP,Cole-Parmer 2100 Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,PH,pH,,Unfiltered,6.83000,,0.00,4.25,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,PH,pH,,Unfiltered,6.83800,,0.00,4.25,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,SO4,Sulfate,as SO4,Filterable,1.15000,mg/L,0.00,4.25,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,SO4,Sulfate,as SO4,Filterable,1.16000,mg/L,0.00,4.25,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.67900,mg/L,0.00,4.25,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.68100,mg/L,0.00,4.25,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,242.30000,ug/L,0.00,4.25,4.4,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,244.70000,ug/L,0.00,4.25,4.4,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.80000,ug/L,0.00,4.25,0.5,ug/L,Method Detection Level,,ELA-TDP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,ALK,"Alkalinity, total",,Unfiltered,112.80000,ueq/L,0.00,4.50,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,CA,Calcium,as Ca,Filterable,1.67000,mg/L,0.00,4.50,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,CHLA,Chlorophyll a,,Suspended,2.44000,ug/L,0.00,4.50,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,CL,Chloride,as Cl,Filterable,0.18000,mg/L,0.00,4.50,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,DIC,Inorganic carbon,,Dissolved,124.00000,umol/L,0.00,4.50,2.25,umol/L,Method Detection Level,,ELA-DIC,LI-850 LI-COR CO2/H20 Gas Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,DOC,Organic carbon,,Filterable,656.00000,umol/L,0.00,4.50,43,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,FE,Iron,as Fe,Filterable,0.02000,mg/L,0.00,4.50,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,K,Potassium,as K,Filterable,0.30000,mg/L,0.00,4.50,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,MG,Magnesium,as Mg,Filterable,0.64000,mg/L,0.00,4.50,0.0103,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,4.50,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,NA,Sodium,as Na,Filterable,0.58000,mg/L,0.00,4.50,0.016,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,NH3,Ammonia,as N,Filterable,12.30000,ug/L,0.00,4.50,4.4,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,NO2,Nitrite,as N,Filterable,0.50000,ug/L,0.00,4.50,0.33,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,NO3,Nitrate,as N,Filterable,2.20000,ug/L,0.00,4.50,1.12,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),446.00000,ug/L,0.00,4.50,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),48.00000,ug/L,0.00,4.50,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),3.00000,ug/L,0.00,4.50,0.2,ug/L,Method Detection Level,,ELA-PartP,Cole-Parmer 2100 Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,PH,pH,,Unfiltered,6.56500,,0.00,4.50,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,SO4,Sulfate,as SO4,Filterable,1.03000,mg/L,0.00,4.50,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.80500,mg/L,0.00,4.50,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,265.00000,ug/L,0.00,4.50,4.4,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-23,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,4.00000,ug/L,0.00,4.50,0.5,ug/L,Method Detection Level,,ELA-TDP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,ALK,"Alkalinity, total",,Unfiltered,111.40000,ueq/L,0.00,6.00,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,ALK,"Alkalinity, total",,Unfiltered,110.20000,ueq/L,0.00,6.00,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,CA,Calcium,as Ca,Filterable,1.63000,mg/L,0.00,6.00,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,CA,Calcium,as Ca,Filterable,1.62000,mg/L,0.00,6.00,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,CHLA,Chlorophyll a,,Suspended,3.09000,ug/L,0.00,6.00,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,CHLA,Chlorophyll a,,Suspended,2.92000,ug/L,0.00,6.00,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,CL,Chloride,as Cl,Filterable,0.19000,mg/L,0.00,6.00,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,DIC,Inorganic carbon,,Dissolved,159.00000,umol/L,0.00,6.00,,umol/L,Method Detection Level,,ELA-DIC,LI-850 LI-COR CO2/H20 Gas Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,DIC,Inorganic carbon,,Dissolved,142.00000,umol/L,0.00,6.00,,umol/L,Method Detection Level,,ELA-DIC,LI-850 LI-COR CO2/H20 Gas Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,DOC,Organic carbon,,Filterable,630.00000,umol/L,0.00,6.00,43,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,DOC,Organic carbon,,Filterable,629.00000,umol/L,0.00,6.00,43,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,FE,Iron,as Fe,Filterable,0.00000,mg/L,0.00,6.00,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,K,Potassium,as K,Filterable,0.29000,mg/L,0.00,6.00,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,K,Potassium,as K,Filterable,0.28000,mg/L,0.00,6.00,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,MG,Magnesium,as Mg,Filterable,0.61000,mg/L,0.00,6.00,0.0103,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,6.00,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,NA,Sodium,as Na,Filterable,0.56000,mg/L,0.00,6.00,0.016,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,NH3,Ammonia,as N,Filterable,14.00000,ug/L,0.00,6.00,4.4,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,NH3,Ammonia,as N,Filterable,10.90000,ug/L,0.00,6.00,4.4,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,NO2,Nitrite,as N,Filterable,0.40000,ug/L,0.00,6.00,0.50,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,NO3,Nitrate,as N,Filterable,2.40000,ug/L,0.00,6.00,1.12,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,NO3,Nitrate,as N,Filterable,3.40000,ug/L,0.00,6.00,1.12,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),451.00000,ug/L,0.00,6.00,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),417.00000,ug/L,0.00,6.00,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),58.00000,ug/L,0.00,6.00,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),64.00000,ug/L,0.00,6.00,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),3.00000,ug/L,0.00,6.00,0.2,ug/L,Method Detection Level,,ELA-PartP,Cole-Parmer 2100 Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,PH,pH,,Unfiltered,6.35900,,0.00,6.00,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,PH,pH,,Unfiltered,6.36400,,0.00,6.00,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,SO4,Sulfate,as SO4,Filterable,1.11000,mg/L,0.00,6.00,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,SO4,Sulfate,as SO4,Filterable,1.10000,mg/L,0.00,6.00,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.83500,mg/L,0.00,6.00,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.83100,mg/L,0.00,6.00,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,263.00000,ug/L,0.00,6.00,4.4,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-10-07,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,269.00000,ug/L,0.00,6.00,4.4,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
